log_id,user_id,activity_type,file_path,timestamp,label_anomaly
LOG000901,dev01,FileCopy,/keys/signing_key.pem|/mnt/usb/backup_leak.zip,2026-04-15 03:49:00,1
LOG000902,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 14:31:00,0
LOG000903,user01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-20 17:30:00,0
LOG000904,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-17 08:59:00,0
LOG000905,admin,Create,/projects/specs.md,2026-04-22 13:31:00,0
LOG000906,user02,Modify,/shared/reports/Q1_summary.pdf,2026-04-15 09:47:00,0
LOG000907,user01,Read,/projects/specs.md,2026-04-16 11:50:00,0
LOG000908,admin,Create,/projects/specs.md,2026-04-18 08:48:00,0
LOG000909,user02,Delete,/hr/salaries_2026.xlsx,2026-04-15 03:03:00,1
LOG000910,admin,Read,/tmp/draft_notes.txt,2026-04-12 10:32:00,0
LOG000911,analyst,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-21 15:48:00,0
LOG000912,admin,Create,/tmp/draft_notes.txt,2026-04-19 10:47:00,0
LOG000913,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 15:17:00,0
LOG000914,analyst,Read,/tmp/draft_notes.txt,2026-04-15 13:49:00,0
LOG000915,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-13 09:44:00,0
LOG000916,contractor_x,FileDownload,/vault/confidential_bundle.zip,2026-04-16 02:18:00,1
LOG000917,dev01,Create,/shared/reports/Q1_summary.pdf,2026-04-17 11:39:00,0
LOG000918,user02,Read,/tmp/draft_notes.txt,2026-04-13 12:44:00,0
LOG000919,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 10:58:00,0
LOG000920,analyst,FileDownload,/vault/confidential_bundle.zip,2026-04-15 01:55:00,1
LOG000921,user02,FileDownload,/vault/confidential_bundle.zip,2026-04-20 02:18:00,1
LOG000922,user01,FileCopy,/hr/salaries_2026.xlsx|C:/Users/Public/unauth_copy.pem,2026-04-18 02:38:00,1
LOG000923,contractor_x,Create,/shared/reports/Q1_summary.pdf,2026-04-12 11:15:00,0
LOG000924,user02,Modify,/projects/specs.md,2026-04-15 14:58:00,0
LOG000925,analyst,Create,/shared/reports/Q1_summary.pdf,2026-04-16 13:02:00,0
LOG000926,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-14 08:26:00,0
LOG000927,analyst,Delete,/hr/salaries_2026.xlsx,2026-04-13 23:31:00,1
LOG000928,admin,Create,/projects/specs.md,2026-04-12 13:29:00,0
LOG000929,admin,Read,/projects/specs.md,2026-04-15 15:14:00,0
LOG000930,admin,Delete,/projects/specs.md,2026-04-16 09:39:00,0
LOG000931,dev01,FileCopy,/keys/signing_key.pem|C:/Users/Public/unauth_copy.pem,2026-04-19 03:11:00,1
LOG000932,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-15 16:23:00,0
LOG000933,dev01,Modify,/hr/salaries_2026.xlsx,2026-04-14 02:38:00,1
LOG000934,contractor_x,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-14 09:08:00,0
LOG000935,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-18 11:32:00,0
LOG000936,user01,Delete,/shared/reports/Q1_summary.pdf,2026-04-15 13:16:00,0
LOG000937,user01,FileDownload,/vault/confidential_bundle.zip,2026-04-14 02:24:00,1
LOG000938,contractor_x,Modify,/keys/signing_key.pem,2026-04-19 02:11:00,1
LOG000939,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-18 11:19:00,0
LOG000940,analyst,Modify,/tmp/draft_notes.txt,2026-04-12 15:18:00,0
LOG000941,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-22 08:36:00,0
LOG000942,analyst,Create,/projects/specs.md,2026-04-15 11:52:00,0
LOG000943,user01,Create,/tmp/draft_notes.txt,2026-04-17 09:11:00,0
LOG000944,user02,Delete,/hr/salaries_2026.xlsx,2026-04-16 23:27:00,1
LOG000945,analyst,FileDownload,/vault/confidential_bundle.zip,2026-04-16 03:00:00,1
LOG000946,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 16:57:00,0
LOG000947,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-14 17:54:00,0
LOG000948,user02,Modify,/projects/specs.md,2026-04-12 08:58:00,0
LOG000949,analyst,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-13 14:17:00,0
LOG000950,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-15 17:30:00,0
LOG000951,dev01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-14 14:54:00,0
LOG000952,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 09:50:00,0
LOG000953,admin,Modify,/shared/reports/Q1_summary.pdf,2026-04-20 14:46:00,0
LOG000954,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-21 15:28:00,0
LOG000955,contractor_x,Modify,/projects/specs.md,2026-04-17 17:57:00,0
LOG000956,dev01,Read,/projects/specs.md,2026-04-14 17:34:00,0
LOG000957,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 15:11:00,0
LOG000958,analyst,Delete,/finance/ledger_gl.db,2026-04-12 02:31:00,1
LOG000959,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 15:05:00,0
LOG000960,admin,Read,/tmp/draft_notes.txt,2026-04-12 13:22:00,0
LOG000961,contractor_x,FileCopy,/secure/vault/customer_pii.csv|/mnt/usb/backup_leak.zip,2026-04-13 23:19:00,1
LOG000962,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-13 11:38:00,0
LOG000963,analyst,FileCopy,/secure/vault/customer_pii.csv|C:/Users/Public/unauth_copy.pem,2026-04-19 02:48:00,1
LOG000964,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-21 10:08:00,0
LOG000965,contractor_x,Delete,/secure/vault/customer_pii.csv,2026-04-21 03:07:00,1
LOG000966,user02,Delete,/shared/reports/Q1_summary.pdf,2026-04-19 16:57:00,0
LOG000967,admin,Create,/projects/specs.md,2026-04-18 12:44:00,0
LOG000968,user02,Read,/projects/specs.md,2026-04-14 16:15:00,0
LOG000969,user02,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 15:33:00,0
LOG000970,analyst,Create,/projects/specs.md,2026-04-22 15:20:00,0
LOG000971,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-17 15:27:00,0
LOG000972,user01,Read,/projects/specs.md,2026-04-19 08:39:00,0
LOG000973,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-19 15:25:00,0
LOG000974,admin,Modify,/tmp/draft_notes.txt,2026-04-15 12:31:00,0
LOG000975,user01,FileDownload,/exports/customer_data.zip,2026-04-18 03:17:00,1
LOG000976,user02,Modify,/tmp/draft_notes.txt,2026-04-12 12:43:00,0
LOG000977,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-14 09:40:00,0
LOG000978,user02,Delete,/shared/reports/Q1_summary.pdf,2026-04-17 16:11:00,0
LOG000979,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-16 13:40:00,0
LOG000980,analyst,Modify,/finance/ledger_gl.db,2026-04-21 01:31:00,1
LOG000981,contractor_x,Delete,/shared/reports/Q1_summary.pdf,2026-04-19 11:44:00,0
LOG000982,admin,Create,/projects/specs.md,2026-04-18 16:09:00,0
LOG000983,dev01,Create,/tmp/draft_notes.txt,2026-04-15 14:48:00,0
LOG000984,admin,Read,/tmp/draft_notes.txt,2026-04-22 14:01:00,0
LOG000985,admin,Modify,/tmp/draft_notes.txt,2026-04-19 10:17:00,0
LOG000986,dev01,Read,/tmp/draft_notes.txt,2026-04-18 14:33:00,0
LOG000987,user01,Read,/shared/reports/Q1_summary.pdf,2026-04-22 17:28:00,0
LOG000988,contractor_x,Read,/tmp/draft_notes.txt,2026-04-12 16:03:00,0
LOG000989,dev01,Modify,/tmp/draft_notes.txt,2026-04-22 09:17:00,0
LOG000990,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-15 14:17:00,0
LOG000991,user01,Create,/tmp/draft_notes.txt,2026-04-12 17:08:00,0
LOG000992,user02,Create,/tmp/draft_notes.txt,2026-04-20 12:16:00,0
LOG000993,analyst,Modify,/secure/vault/customer_pii.csv,2026-04-13 03:00:00,1
LOG000994,user02,Modify,/projects/specs.md,2026-04-15 12:21:00,0
LOG000995,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-12 17:08:00,0
LOG000996,user02,FileCopy,/hr/salaries_2026.xlsx|C:/Users/Public/unauth_copy.pem,2026-04-20 23:00:00,1
LOG000997,contractor_x,Read,/projects/specs.md,2026-04-22 17:47:00,0
LOG000998,analyst,Create,/tmp/draft_notes.txt,2026-04-14 12:11:00,0
LOG000999,user01,Read,/tmp/draft_notes.txt,2026-04-21 10:42:00,0
LOG001000,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-17 17:18:00,0
LOG001001,admin,Modify,/finance/ledger_gl.db,2026-04-21 01:32:00,1
LOG001002,analyst,FileDownload,/exports/customer_data.zip,2026-04-15 23:41:00,1
LOG001003,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 13:21:00,0
LOG001004,admin,Modify,/hr/salaries_2026.xlsx,2026-04-14 01:27:00,1
LOG001005,dev01,Create,/tmp/draft_notes.txt,2026-04-14 16:53:00,0
LOG001006,user02,Read,/projects/specs.md,2026-04-16 16:26:00,0
LOG001007,user01,FileDownload,/vault/confidential_bundle.zip,2026-04-13 01:02:00,1
LOG001008,contractor_x,Read,/projects/specs.md,2026-04-16 10:30:00,0
LOG001009,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-14 16:14:00,0
LOG001010,dev01,FileDownload,/exports/customer_data.zip,2026-04-22 03:28:00,1
LOG001011,analyst,Read,/tmp/draft_notes.txt,2026-04-17 08:33:00,0
LOG001012,user02,Read,/shared/reports/Q1_summary.pdf,2026-04-13 10:56:00,0
LOG001013,contractor_x,Modify,/projects/specs.md,2026-04-22 14:17:00,0
LOG001014,analyst,Create,/tmp/draft_notes.txt,2026-04-14 11:53:00,0
LOG001015,analyst,Read,/tmp/draft_notes.txt,2026-04-18 13:30:00,0
LOG001016,admin,FileCopy,/secure/vault/customer_pii.csv|C:/Users/Public/unauth_copy.pem,2026-04-15 02:09:00,1
LOG001017,user02,Create,/projects/specs.md,2026-04-17 17:50:00,0
LOG001018,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-19 17:06:00,0
LOG001019,analyst,Modify,/finance/ledger_gl.db,2026-04-19 23:17:00,1
LOG001020,dev01,Modify,/finance/ledger_gl.db,2026-04-22 03:22:00,1
LOG001021,user02,Read,/projects/specs.md,2026-04-17 09:34:00,0
LOG001022,admin,Create,/tmp/draft_notes.txt,2026-04-15 08:54:00,0
LOG001023,analyst,Delete,/keys/signing_key.pem,2026-04-12 02:55:00,1
LOG001024,contractor_x,Create,/shared/reports/Q1_summary.pdf,2026-04-20 13:24:00,0
LOG001025,dev01,FileCopy,/secure/vault/customer_pii.csv|D:/USB_STICK/exfil_copy.csv,2026-04-20 02:29:00,1
LOG001026,user02,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-21 08:07:00,0
LOG001027,user01,Modify,/tmp/draft_notes.txt,2026-04-17 08:35:00,0
LOG001028,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-20 16:45:00,0
LOG001029,dev01,Read,/tmp/draft_notes.txt,2026-04-16 11:13:00,0
LOG001030,contractor_x,Modify,/keys/signing_key.pem,2026-04-19 02:37:00,1
LOG001031,dev01,Delete,/projects/specs.md,2026-04-20 14:51:00,0
LOG001032,admin,FileDownload,/exports/customer_data.zip,2026-04-12 01:20:00,1
LOG001033,contractor_x,Read,/projects/specs.md,2026-04-18 10:31:00,0
LOG001034,admin,Delete,/finance/ledger_gl.db,2026-04-21 23:20:00,1
LOG001035,user02,Read,/tmp/draft_notes.txt,2026-04-17 14:32:00,0
LOG001036,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-16 17:36:00,0
LOG001037,analyst,FileDownload,/vault/confidential_bundle.zip,2026-04-22 03:22:00,1
LOG001038,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-13 14:02:00,0
LOG001039,analyst,FileCopy,/secure/vault/customer_pii.csv|C:/Users/Public/unauth_copy.pem,2026-04-21 01:08:00,1
LOG001040,admin,Read,/projects/specs.md,2026-04-12 08:47:00,0
LOG001041,dev01,Read,/tmp/draft_notes.txt,2026-04-13 17:20:00,0
LOG001042,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-14 12:02:00,0
LOG001043,admin,Read,/tmp/draft_notes.txt,2026-04-17 12:29:00,0
LOG001044,analyst,FileDownload,/vault/confidential_bundle.zip,2026-04-15 01:28:00,1
LOG001045,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-12 17:43:00,0
LOG001046,dev01,Modify,/shared/reports/Q1_summary.pdf,2026-04-14 13:01:00,0
LOG001047,user02,Delete,/shared/reports/Q1_summary.pdf,2026-04-14 10:37:00,0
LOG001048,contractor_x,Create,/tmp/draft_notes.txt,2026-04-19 10:57:00,0
LOG001049,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-18 16:41:00,0
LOG001050,dev01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 15:28:00,0
LOG001051,dev01,Read,/projects/specs.md,2026-04-17 10:48:00,0
LOG001052,analyst,Read,/tmp/draft_notes.txt,2026-04-12 10:43:00,0
LOG001053,admin,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-16 10:00:00,0
LOG001054,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-22 08:08:00,0
LOG001055,user02,Create,/tmp/draft_notes.txt,2026-04-13 08:52:00,0
LOG001056,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-16 12:42:00,0
LOG001057,dev01,Modify,/secure/vault/customer_pii.csv,2026-04-20 01:03:00,1
LOG001058,user02,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-19 12:07:00,0
LOG001059,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 12:46:00,0
LOG001060,user02,FileDownload,/exports/customer_data.zip,2026-04-16 03:09:00,1
LOG001061,user01,FileCopy,/hr/salaries_2026.xlsx|/mnt/usb/backup_leak.zip,2026-04-19 02:28:00,1
LOG001062,user02,Modify,/tmp/draft_notes.txt,2026-04-13 15:51:00,0
LOG001063,contractor_x,Create,/projects/specs.md,2026-04-13 16:02:00,0
LOG001064,dev01,Create,/shared/reports/Q1_summary.pdf,2026-04-20 12:22:00,0
LOG001065,analyst,FileDownload,/vault/confidential_bundle.zip,2026-04-18 23:03:00,1
LOG001066,dev01,Read,/tmp/draft_notes.txt,2026-04-21 17:40:00,0
LOG001067,analyst,Create,/projects/specs.md,2026-04-13 11:03:00,0
LOG001068,user02,Modify,/projects/specs.md,2026-04-12 14:54:00,0
LOG001069,user01,Read,/shared/reports/Q1_summary.pdf,2026-04-18 14:29:00,0
LOG001070,user02,Create,/tmp/draft_notes.txt,2026-04-19 09:30:00,0
LOG001071,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-21 12:32:00,0
LOG001072,analyst,Delete,/shared/reports/Q1_summary.pdf,2026-04-16 09:46:00,0
LOG001073,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-20 13:41:00,0
LOG001074,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-14 09:09:00,0
LOG001075,analyst,Modify,/keys/signing_key.pem,2026-04-22 23:58:00,1
LOG001076,dev01,FileDownload,/intranet/forms/holiday.pdf,2026-04-20 12:27:00,0
LOG001077,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-21 11:22:00,0
LOG001078,user02,Read,/tmp/draft_notes.txt,2026-04-19 17:41:00,0
LOG001079,user02,Modify,/hr/salaries_2026.xlsx,2026-04-16 03:48:00,1
LOG001080,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-20 14:03:00,0
LOG001081,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-21 10:12:00,0
LOG001082,user02,Modify,/projects/specs.md,2026-04-19 14:46:00,0
LOG001083,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-20 11:32:00,0
LOG001084,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-15 15:08:00,0
LOG001085,user02,Modify,/shared/reports/Q1_summary.pdf,2026-04-20 17:22:00,0
LOG001086,admin,Read,/projects/specs.md,2026-04-17 13:23:00,0
LOG001087,contractor_x,FileCopy,/hr/salaries_2026.xlsx|D:/USB_STICK/exfil_copy.csv,2026-04-15 01:32:00,1
LOG001088,user02,Create,/projects/specs.md,2026-04-21 12:55:00,0
LOG001089,dev01,Create,/projects/specs.md,2026-04-19 11:57:00,0
LOG001090,contractor_x,Create,/projects/specs.md,2026-04-16 16:55:00,0
LOG001091,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 14:09:00,0
LOG001092,dev01,Modify,/keys/signing_key.pem,2026-04-19 23:10:00,1
LOG001093,admin,Delete,/projects/specs.md,2026-04-13 10:53:00,0
LOG001094,dev01,Read,/tmp/draft_notes.txt,2026-04-20 09:12:00,0
LOG001095,dev01,Read,/tmp/draft_notes.txt,2026-04-14 11:45:00,0
LOG001096,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-13 15:10:00,0
LOG001097,contractor_x,Modify,/secure/vault/customer_pii.csv,2026-04-19 23:19:00,1
LOG001098,analyst,FileDownload,/exports/customer_data.zip,2026-04-21 01:23:00,1
LOG001099,admin,Read,/tmp/draft_notes.txt,2026-04-21 10:32:00,0
LOG001100,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-22 11:20:00,0
LOG001101,dev01,Read,/tmp/draft_notes.txt,2026-04-21 10:35:00,0
LOG001102,dev01,FileDownload,/vault/confidential_bundle.zip,2026-04-20 02:43:00,1
LOG001103,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-20 09:05:00,0
LOG001104,analyst,Read,/shared/reports/Q1_summary.pdf,2026-04-12 09:58:00,0
LOG001105,analyst,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-15 16:36:00,0
LOG001106,user01,Read,/shared/reports/Q1_summary.pdf,2026-04-19 13:20:00,0
LOG001107,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-12 08:04:00,0
LOG001108,dev01,Modify,/tmp/draft_notes.txt,2026-04-12 10:08:00,0
LOG001109,dev01,Modify,/shared/reports/Q1_summary.pdf,2026-04-19 08:03:00,0
LOG001110,user02,Modify,/projects/specs.md,2026-04-16 16:08:00,0
LOG001111,user01,Modify,/tmp/draft_notes.txt,2026-04-17 12:21:00,0
LOG001112,contractor_x,FileDownload,/intranet/forms/holiday.pdf,2026-04-22 14:32:00,0
LOG001113,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-17 15:16:00,0
LOG001114,admin,Delete,/projects/specs.md,2026-04-12 15:18:00,0
LOG001115,user02,Read,/shared/reports/Q1_summary.pdf,2026-04-17 11:53:00,0
LOG001116,admin,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-12 09:23:00,0
LOG001117,analyst,Create,/shared/reports/Q1_summary.pdf,2026-04-17 15:06:00,0
LOG001118,analyst,Read,/projects/specs.md,2026-04-16 16:33:00,0
LOG001119,admin,Create,/shared/reports/Q1_summary.pdf,2026-04-17 17:16:00,0
LOG001120,analyst,Read,/projects/specs.md,2026-04-16 10:01:00,0
LOG001121,user02,Delete,/secure/vault/customer_pii.csv,2026-04-14 03:59:00,1
LOG001122,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-18 10:39:00,0
LOG001123,contractor_x,Read,/shared/reports/Q1_summary.pdf,2026-04-12 12:55:00,0
LOG001124,admin,FileDownload,/vault/confidential_bundle.zip,2026-04-12 01:28:00,1
LOG001125,user01,Modify,/secure/vault/customer_pii.csv,2026-04-17 23:17:00,1
LOG001126,user02,Read,/tmp/draft_notes.txt,2026-04-12 09:44:00,0
LOG001127,user01,Modify,/projects/specs.md,2026-04-21 14:40:00,0
LOG001128,analyst,Read,/projects/specs.md,2026-04-21 17:46:00,0
LOG001129,user01,Read,/tmp/draft_notes.txt,2026-04-16 13:43:00,0
LOG001130,dev01,Delete,/secure/vault/customer_pii.csv,2026-04-19 02:38:00,1
LOG001131,user02,Modify,/tmp/draft_notes.txt,2026-04-21 14:39:00,0
LOG001132,admin,Read,/shared/reports/Q1_summary.pdf,2026-04-17 14:33:00,0
LOG001133,dev01,Modify,/tmp/draft_notes.txt,2026-04-16 17:35:00,0
LOG001134,dev01,FileCopy,/projects/specs.md|/backup/internal_mirror/report.pdf,2026-04-14 08:43:00,0
LOG001135,user02,Delete,/finance/ledger_gl.db,2026-04-15 23:20:00,1
LOG001136,user01,Read,/projects/specs.md,2026-04-18 11:01:00,0
LOG001137,admin,Read,/projects/specs.md,2026-04-15 13:19:00,0
LOG001138,user01,Delete,/tmp/draft_notes.txt,2026-04-14 10:26:00,0
LOG001139,analyst,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-19 09:15:00,0
LOG001140,analyst,Read,/tmp/draft_notes.txt,2026-04-22 14:20:00,0
LOG001141,dev01,FileDownload,/vault/confidential_bundle.zip,2026-04-17 03:14:00,1
LOG001142,dev01,Modify,/hr/salaries_2026.xlsx,2026-04-14 03:44:00,1
LOG001143,admin,Read,/projects/specs.md,2026-04-15 10:11:00,0
LOG001144,analyst,Modify,/shared/reports/Q1_summary.pdf,2026-04-20 16:07:00,0
LOG001145,user02,Delete,/projects/specs.md,2026-04-14 10:43:00,0
LOG001146,user02,Modify,/tmp/draft_notes.txt,2026-04-17 14:46:00,0
LOG001147,user01,Modify,/keys/signing_key.pem,2026-04-17 02:45:00,1
LOG001148,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 08:42:00,0
LOG001149,user01,Modify,/projects/specs.md,2026-04-21 14:00:00,0
LOG001150,user01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-20 12:26:00,0
LOG001151,user01,FileDownload,/exports/customer_data.zip,2026-04-14 03:51:00,1
LOG001152,dev01,Read,/tmp/draft_notes.txt,2026-04-17 17:32:00,0
LOG001153,user02,Delete,/projects/specs.md,2026-04-22 11:47:00,0
LOG001154,contractor_x,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-12 16:21:00,0
LOG001155,user02,Read,/projects/specs.md,2026-04-19 17:19:00,0
LOG001156,admin,Modify,/shared/reports/Q1_summary.pdf,2026-04-21 08:16:00,0
LOG001157,user02,Delete,/keys/signing_key.pem,2026-04-16 01:23:00,1
LOG001158,dev01,Create,/tmp/draft_notes.txt,2026-04-15 13:29:00,0
LOG001159,contractor_x,Delete,/shared/reports/Q1_summary.pdf,2026-04-12 12:09:00,0
LOG001160,user01,Modify,/projects/specs.md,2026-04-20 13:50:00,0
LOG001161,dev01,Read,/projects/specs.md,2026-04-13 10:11:00,0
LOG001162,user01,Modify,/hr/salaries_2026.xlsx,2026-04-19 23:52:00,1
LOG001163,user02,Create,/shared/reports/Q1_summary.pdf,2026-04-12 14:44:00,0
LOG001164,dev01,Read,/tmp/draft_notes.txt,2026-04-17 08:34:00,0
LOG001165,dev01,Modify,/secure/vault/customer_pii.csv,2026-04-21 02:33:00,1
LOG001166,user01,Modify,/hr/salaries_2026.xlsx,2026-04-18 03:22:00,1
LOG001167,contractor_x,Modify,/tmp/draft_notes.txt,2026-04-21 11:23:00,0
LOG001168,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-15 16:41:00,0
LOG001169,dev01,Delete,/projects/specs.md,2026-04-18 08:35:00,0
LOG001170,dev01,Read,/shared/reports/Q1_summary.pdf,2026-04-18 11:11:00,0
LOG001171,user02,Read,/tmp/draft_notes.txt,2026-04-14 16:32:00,0
LOG001172,admin,FileDownload,/intranet/forms/holiday.pdf,2026-04-22 08:01:00,0
LOG001173,admin,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-19 13:30:00,0
LOG001174,dev01,FileCopy,/shared/reports/Q1_summary.pdf|/backup/internal_mirror/report.pdf,2026-04-13 11:41:00,0
LOG001175,user01,FileCopy,/keys/signing_key.pem|D:/USB_STICK/exfil_copy.csv,2026-04-21 02:51:00,1
LOG001176,user01,Modify,/tmp/draft_notes.txt,2026-04-13 08:07:00,0
LOG001177,user02,Delete,/tmp/draft_notes.txt,2026-04-14 09:35:00,0
LOG001178,analyst,FileDownload,/intranet/forms/holiday.pdf,2026-04-12 09:09:00,0
LOG001179,dev01,Modify,/shared/reports/Q1_summary.pdf,2026-04-16 12:56:00,0
LOG001180,analyst,Create,/shared/reports/Q1_summary.pdf,2026-04-19 11:34:00,0
LOG001181,contractor_x,Modify,/shared/reports/Q1_summary.pdf,2026-04-14 12:22:00,0
LOG001182,user01,Read,/projects/specs.md,2026-04-18 08:53:00,0
LOG001183,admin,Modify,/projects/specs.md,2026-04-18 08:11:00,0
LOG001184,analyst,Read,/tmp/draft_notes.txt,2026-04-19 14:16:00,0
LOG001185,admin,Delete,/keys/signing_key.pem,2026-04-17 03:51:00,1
LOG001186,user01,FileDownload,/intranet/forms/holiday.pdf,2026-04-16 16:15:00,0
LOG001187,admin,Create,/tmp/draft_notes.txt,2026-04-16 16:14:00,0
LOG001188,dev01,Modify,/hr/salaries_2026.xlsx,2026-04-16 02:32:00,1
LOG001189,contractor_x,FileDownload,/exports/customer_data.zip,2026-04-14 01:07:00,1
LOG001190,user02,FileDownload,/intranet/forms/holiday.pdf,2026-04-19 17:16:00,0
LOG001191,user02,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-17 08:14:00,0
LOG001192,analyst,FileCopy,/keys/signing_key.pem|C:/Users/Public/unauth_copy.pem,2026-04-20 23:43:00,1
LOG001193,user02,Read,/tmp/draft_notes.txt,2026-04-20 13:42:00,0
LOG001194,dev01,Delete,/shared/reports/Q1_summary.pdf,2026-04-15 16:56:00,0
LOG001195,admin,Read,/tmp/draft_notes.txt,2026-04-15 17:11:00,0
LOG001196,dev01,Create,/shared/reports/Q1_summary.pdf,2026-04-18 12:45:00,0
LOG001197,user01,FileCopy,/tmp/draft_notes.txt|/backup/internal_mirror/report.pdf,2026-04-18 09:02:00,0
LOG001198,contractor_x,FileCopy,/finance/ledger_gl.db|D:/USB_STICK/exfil_copy.csv,2026-04-20 03:02:00,1
LOG001199,contractor_x,Delete,/keys/signing_key.pem,2026-04-21 02:41:00,1
